CountryName,CountryID,Latitude,Longitude,CountryCode,IndicatorName,IndicatorCode,y1960,y1961,y1962,y1963,y1964,y1965,y1966,y1967,y1968,y1969,y1970,y1971,y1972,y1973,y1974,y1975,y1976,y1977,y1978,y1979,y1980,y1981,y1982,y1983,y1984,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,p1960,p1961,p1962,p1963,p1964,p1965,p1966,p1967,p1968,p1969,p1970,p1971,p1972,p1973,p1974,p1975,p1976,p1977,p1978,p1979,p1980,p1981,p1982,p1983,p1984,p1985,p1986,p1987,p1988,p1989,p1990,p1991,p1992,p1993,p1994,p1995,p1996,p1997,p1998,p1999,p2000,p2001,p2002,p2003,p2004,p2005,p2006,p2007,p2008,p2009,p2010,p2011,g1960,g1961,g1962,g1963,g1964,g1965,g1966,g1967,g1968,g1969,g1970,g1971,g1972,g1973,g1974,g1975,g1976,g1977,g1978,g1979,g1980,g1981,g1982,g1983,g1984,g1985,g1986,g1987,g1988,g1989,g1990,g1991,g1992,g1993,g1994,g1995,g1996,g1997,g1998,g1999,g2000,g2001,g2002,g2003,g2004,g2005,g2006,g2007,g2008,g2009,g2010,g2011,g2012,g2013,g2014
Turkey,792,39,35,TUR,CO2 emissions (kt),EN.ATM.CO2E.KT,16820.529,17363.245,21631.633,22669.394,26336.394,27388.823,31547.201,33523.714,36314.301,38807.861,42639.876,47733.339,53857.229,59486.074,61136.224,65697.972,73721.368,81572.415,77256.356,75576.87,75763.887,79874.594,86988.574,90541.897,95796.708,106717.034,116881.958,129907.142,126309.815,139316.664,145858.592,148619.843,153108.251,159136.799,156848.591,171974.966,188205.108,198535.047,200614.236,196771.22,216151.315,194552.685,205685.697,218523.864,225421.491,237390.579,261614.781,284658.209,285274.265,277844.923,298002.422,320840.498,0.610472837,0.615079033,0.748240893,0.765934318,0.869389659,0.88350566,0.994606735,1.033139072,1.093926523,1.142442561,1.226269354,1.340519914,1.476537446,1.591944715,1.597384621,1.676582979,1.838406196,1.988590819,1.841493162,1.761191592,1.72560127,1.777485936,1.891140647,1.923452098,1.990035479,2.170012253,2.328924743,2.538793912,2.423140289,2.625318852,2.701354922,2.70663221,2.743328079,2.806276561,2.722651321,2.938621811,3.165692135,3.287324985,3.270268939,3.158668771,3.417943997,3.031232765,3.158284495,3.307954341,3.365828062,3.498208379,3.807813745,4.094888791,4.055396583,3.898959122,4.121154855,4.383104516,13995067818,8022222222,8922222222,10355555556,11177777778,11944444444,14122222222,15666666667,17500000000,19466666667,17086956522,16256619964,20431095406,25724381625,35599913836,44633707243,51280134554,58676813687,65147022486,89394085658,68789289566,71040020140,64546332581,61678280116,59989909458,67234948265,75728009963,87172789528,90852814005,1.07143E+11,1.50676E+11,1.50028E+11,1.58459E+11,1.8017E+11,1.3069E+11,1.69486E+11,1.81476E+11,1.89835E+11,2.69287E+11,2.49751E+11,2.66568E+11,1.96005E+11,2.32535E+11,3.03005E+11,3.92166E+11,4.8298E+11,5.309E+11,6.47155E+11,7.30337E+11,6.14554E+11,7.31168E+11,7.74754E+11,7.88863E+11,8.23243E+11,7.98429E+11
Tuvalu,798,-8,178,TUV,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8824746.24,9365488.12,9742603.63,9631024.92,10887216.91,11025679.51,12335200.16,12701093.97,12757405.79,13686699.57,13741844.59,13196254.87,15451309.04,18230911.04,21535683.88,21839543.63,22902861.45,27030374.03,30290219.76,27101076.28,31823518.62,39312016.5,39875750.67,38322359.53,37859550.4
Tanzania,834,-6,35,TZA,CO2 emissions (kt),EN.ATM.CO2E.KT,828.742,704.064,766.403,803.073,1034.094,1162.439,1371.458,1760.16,1653.817,1796.83,1767.494,2464.224,2167.197,3186.623,2306.543,2284.541,2790.587,2013.183,2203.867,2071.855,1884.838,2123.193,2167.197,2218.535,2368.882,2357.881,2299.209,2390.884,2288.208,2207.534,2372.549,2434.888,2361.548,2636.573,2445.889,3553.323,3461.648,2882.262,2555.899,2537.564,2651.241,3127.951,3589.993,3806.346,4363.73,5504.167,6028.548,5980.877,6340.243,6189.896,6849.956,7300.997,0.082261435,0.067872188,0.071734466,0.072967619,0.091197378,0.099493979,0.113919012,0.141879278,0.129330813,0.136262225,0.129910219,0.175442591,0.149394933,0.212654571,0.149028875,0.142960145,0.169193803,0.118297183,0.125532492,0.114397667,0.100874969,0.110126729,0.10893351,0.108071159,0.111855376,0.107951269,0.102110783,0.103036754,0.095681462,0.089506896,0.093193873,0.092554962,0.086809282,0.093752155,0.084253005,0.118827004,0.112632755,0.09140236,0.079071362,0.076581937,0.077996969,0.089628512,0.10012397,0.103247503,0.115030752,0.140895494,0.149737237,0.144041145,0.147981815,0.139972868,0.150058649,0.1549349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100405344,4420167589,4258742899,4956588279,4601413264,4257702197,4510846968,5255221425,6496195451,7683852497,9345174219,9697847264,10185786383,10383560603,10805599893,11659129889,12825801581,16929976600,18610460327,21501741757,27368386358,28573777052,31407908612,33878631649,39087748240,44384603620,48056680982
Uganda,800,1,32,UGA,CO2 emissions (kt),EN.ATM.CO2E.KT,421.705,407.037,429.039,432.706,491.378,627.057,733.4,810.407,982.756,1177.107,1444.798,1441.131,1382.459,1180.774,1195.442,1133.103,990.09,806.74,700.397,674.728,627.057,528.048,546.383,616.056,583.053,619.723,704.064,770.07,865.412,803.073,803.073,828.742,839.743,832.409,762.736,993.757,1114.768,1147.771,1349.456,1408.128,1532.806,1620.814,1668.485,1708.822,1851.835,2284.541,2654.908,3127.951,3160.954,3377.307,3589.993,3799.012,0.062123143,0.058093129,0.059258262,0.057791138,0.063434872,0.078241525,0.088438728,0.094446073,0.110759703,0.128466241,0.152953031,0.148258939,0.138407546,0.115126231,0.113488165,0.10465462,0.088878839,0.070330243,0.059265519,0.055406955,0.049973645,0.040848435,0.041025446,0.044877747,0.041166715,0.042356587,0.046522803,0.049148349,0.053329051,0.04779554,0.046195119,0.04610929,0.045216691,0.043405139,0.03853902,0.048682634,0.052979573,0.052942695,0.060413993,0.061152878,0.064518456,0.066062194,0.065802909,0.065178032,0.068296243,0.081467347,0.091545632,0.104292991,0.101918826,0.105319919,0.108297319,0.110886576,423145605,441667334.6,449158233.4,516315231.5,589247687.3,884502338.7,925381522.4,967240686.6,1037379286,1168556667,1259554850,1417191702,1490970307,1701817912,2098945010,2359555556,2447300000,2936470588,2420260870,2139025000,1244610000,1337300000,2177500000,2240333333,3615647447,3519695202,3923244142,6269521857,6508931652,5276480933,4304399516,3321729057,2857457860,3220439044,3990430447,5755818947,6044585327,6269333313,6584815847,5998563258,6193246837,5840503869,6178563591,6336696289,7940362799,9013834373,9942597780,12292813603,14239026630,17878178831,20181796803,20262889524,23236898742,24662957430,26998477289
Ukraine,804,49,32,UKR,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641680.996,546111.642,447010.967,445943.87,412335.815,341196.015,328636.54,332549.229,320774.492,321650.905,318687.969,352259.354,343124.857,333869.349,326484.011,321412.55,311042.274,260063.64,304496.679,286227.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.30446257,10.46607724,8.609437684,8.657036837,8.075959979,6.743789914,6.553863668,6.694721194,6.523008856,6.606930345,6.611440672,7.36744656,7.231049259,7.087746223,6.977980583,6.910708277,6.724046202,5.64701422,6.638152001,6.262351962,,,,,,,,,,,,,,,,,,,,,,,,,,,,64087694038,74703517903,82709161099,81456918679,77464561150,73942235330,65648559903,52543388913,48214752454,44558076852,50150401354,41883242907,31580961263,31261718319,38009344577,42392896031,50132953288,64883060726,86142018069,1.07753E+11,1.42719E+11,1.79992E+11,1.17228E+11,1.36419E+11,1.6316E+11,1.75781E+11,1.8331E+11,1.31805E+11
Uruguay,858,-33,-56,URY,CO2 emissions (kt),EN.ATM.CO2E.KT,4319.726,4121.708,4011.698,4319.726,4558.081,5522.502,5405.158,4884.444,4884.444,5595.842,5742.522,5808.528,6076.219,5775.525,5683.85,5969.876,5896.536,5650.847,5742.522,6277.904,5837.864,5375.822,4873.443,3817.347,3450.647,3296.633,3179.289,3560.657,4807.437,4880.777,3993.363,4554.414,5170.47,4466.406,4066.703,4591.084,5441.828,5555.505,5687.517,6725.278,5306.149,5089.796,4620.42,4598.418,5610.51,5775.525,6648.271,5999.212,8280.086,8074.734,6453.92,7774.04,1.701583242,1.602722878,1.540657486,1.639285075,1.71010101,2.04951949,1.985092957,1.77610139,1.760305265,2.002058644,2.043748325,2.061026822,2.153590174,2.046546099,2.012645583,2.109368618,2.075195781,1.977821272,1.996725279,2.167768811,2.002165462,1.831603428,1.649620669,1.283805976,1.153041387,1.094533463,1.048913043,1.16744307,1.566402658,1.580058498,1.284044917,1.454132887,1.63889411,1.405345112,1.270207996,1.423677138,1.675419538,1.698404531,1.727607989,2.032224767,1.597639979,1.529797226,1.388443312,1.382717957,1.687830315,1.736682435,1.995853849,1.796305712,2.471053756,2.401221496,1.912604677,2.296200685,1242289212,1547388813,1710004464,1539681534,1975701728,1890769326,1809183975,1597721080,1593675330,2004435484,2137096774,2807258065,2189418001,3964295673,4090209682,3538283322,3667161241,4114667063,4910257283,7181185278,10163020116,11048335541,9178802163,5102281256,4850241442,4732017873,5880112788,7367494080,8213515459,8438951476,9298839655,11205971155,12878199881,15002106518,17474647792,19297663097,20515543039,23969823010,25385928198,23983945191,22823255802,20898788417,13606494599,12045631093,13686329890,17362857684,19579457966,23410572634,30366213119,31660911277,40284682480,47962439304,51384870651,57524653094,57471030095
Uzbekistan,860,41,64,UZB,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115712.185,119965.905,112397.217,101850.925,104241.809,102646.664,118477.103,118319.422,121058.671,123200.199,128077.309,123577.9,120325.271,112877.594,117520.016,117989.392,121073.339,108627.541,105488.589,114861.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.394758963,5.467409762,5.022890334,4.47008668,4.488344844,4.3371219,4.926078042,4.866778767,4.91102258,4.935025566,5.067983112,4.833369512,4.652166824,4.313738449,4.436684794,4.391446777,4.434466025,3.912053019,3.693267688,3.914921266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13360607991,13677622222,12941297376,13099013836,12899156991,13350468917,13948892216,14744603774,14988971211,17078465982,13760374488,11401351420,9687951055,10128112401,12030023548,14307509839,17030896203,22311393928,27934030937,32816828373,39332770929,45324319955,51183443225,56795656325,62643953022
St. Vincent and the Grenadines,670,13.25,-61.2,VCT,CO2 emissions (kt),EN.ATM.CO2E.KT,11.001,11.001,11.001,14.668,18.335,14.668,18.335,18.335,22.002,29.336,29.336,29.336,36.67,40.337,33.003,33.003,33.003,33.003,36.67,29.336,36.67,36.67,40.337,47.671,66.006,66.006,66.006,77.007,66.006,77.007,80.674,77.007,84.341,102.676,121.011,128.345,132.012,132.012,161.348,165.015,146.68,179.683,187.017,198.018,220.02,220.02,220.02,227.354,231.021,231.021,234.688,238.355,0.135902061,0.133923354,0.132214023,0.174272577,0.215513188,0.170613688,0.211086806,0.20897921,0.248287536,0.327710628,0.324308788,0.320822397,0.396582491,0.431337953,0.348972212,0.345169117,0.341508087,0.337975811,0.371778494,0.294570686,0.36485384,0.36171556,0.394679165,0.462892654,0.63625147,0.631775415,0.627451353,0.727222075,0.619582665,0.719147188,0.75039299,0.714277764,0.780927954,0.949850597,1.119135477,1.187038716,1.221451174,1.222322016,1.495028863,1.529630419,1.359444656,1.663900953,1.729237171,1.827509829,2.026657333,2.023191018,2.020237264,2.084879274,2.11625521,2.114511922,2.146876944,2.179923359,13066633.83,13999964.81,14524963.49,13708298.88,14758296.24,15108295.36,16099959.54,15835088.4,15350000,16650000,18450000,20051648.11,27585488.22,30165373.24,32924215.75,33237164.06,32792479.98,49353160.98,60844770.41,71096358.37,82340338.18,102086537.5,113759201.3,122255347.5,135024985.4,145641702.6,160846653.8,175580644.3,200726709.1,214744998.4,240365258.4,254829632.2,277954113.7,286307798.5,289438498.9,316008499.6,331489698.9,347769997.8,373619857.8,390719138.9,396270000,430040370.4,461883440,481806313.7,521975121.1,550728660.4,610778281.5,651436074.1,695428835.9,674922474.8,681225963.7,676129418.5,692933757.4,720636189.6,729309384.4
"Venezuela, RB",862,8,-66,VEN,CO2 emissions (kt),EN.ATM.CO2E.KT,57069.521,51928.387,54106.585,56204.109,56603.812,60787.859,57029.184,65815.316,65635.633,68998.272,74561.111,62562.687,62577.355,66501.045,75133.163,63816.801,57344.546,63732.46,68690.244,76570.627,90802.254,91968.36,93405.824,93101.463,93218.807,101278.873,109529.623,110981.755,116097.22,108854.895,122162.438,115440.827,105972.633,124391.974,129965.814,133350.455,122804.163,133988.513,167336.211,173122.737,152422.522,172587.355,193316.906,192103.129,151733.126,165095.674,169514.409,162385.761,185707.881,186353.273,197511.954,188817.497,7.005107008,6.136885636,6.155057283,6.155747986,5.973225921,6.187252142,5.604755039,6.251422723,6.031580882,6.141099295,6.43447257,5.24072034,5.093207272,5.262419689,5.782131634,4.77635344,4.173808379,4.511141516,4.72880213,5.128044144,5.917801432,5.834889416,5.770816133,5.602668429,5.464883133,5.784700234,6.09563626,6.019272051,6.138672495,5.614474108,6.150573466,5.677721061,5.094967704,5.849887561,5.98181813,6.009844168,5.422005984,5.798359685,7.100827456,7.206434613,6.226034565,6.920040571,7.611158613,7.429284937,5.766145054,6.167393804,6.227287358,5.868518021,6.6048923,6.525292813,6.811756484,6.416333581,8607600069,8923366628,9873397859,10663375514,9113580696,9602944668,10096574670,10472776744,11470909285,11927570677,12993115056,14471557938,15922867181,19445932860,29087099933,31413164179,36272315695,42337056975,46507640231,55750554789,67135122864,75498829319,76693647866,78586503426,55952339080,57935742247,58915108094,45343793676,58428404474,42142303739,47027508385,51734363024,58470358476,58107555298,56529904239,74888742184,68258588863,85837385779,91338542542,97974136437,1.17148E+11,1.2291E+11,92889586976,83622191419,1.12451E+11,1.45513E+11,1.83478E+11,2.30364E+11,3.156E+11,3.29419E+11,3.93801E+11,3.16482E+11,3.81286E+11,,
Virgin Islands (U.S.),92,18.3333,-64.8333,VIR,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24200000,25700000,36900000,41400000,53800000,66500000,84100000,115400000,173800000,211300000,219000000,257000000,307100000,351600000,395400000,399800000,440000000,461800000,512900000,606700032,727800000,821800000,832600000,916899968,985400000,990400000,1035600000,1147800064,1204600064,1343900032,1564700032,1671200000,1770899968,1996000000,,,,,,,,,,,,,,,,,,,,,
Vietnam,704,16,106,VNM,CO2 emissions (kt),EN.ATM.CO2E.KT,7491.681,7986.726,9347.183,9119.829,11800.406,13164.53,19200.412,22984.756,23622.814,27080.795,28199.23,24528.563,23058.096,25096.948,19083.068,21800.315,13923.599,15276.722,15419.735,16281.48,16820.529,17726.278,18382.671,19317.756,17550.262,21165.924,23091.099,25969.694,23182.774,17509.925,21407.946,21451.95,21477.619,23006.758,26230.051,29090.311,34667.818,45100.433,47513.319,47693.002,53644.543,61139.891,70806.103,78767.16,90549.231,98143.588,102745.673,113930.023,127464.92,140768.796,153148.588,173210.745,0.215631379,0.225435418,0.258759876,0.247579243,0.314057753,0.343353851,0.490532216,0.574906353,0.578196936,0.648284658,0.6599553,0.560973425,0.515172617,0.547669351,0.406732342,0.453889548,0.283241771,0.30374236,0.299784878,0.309686917,0.313231453,0.323933299,0.330107045,0.340971777,0.304206164,0.359548889,0.383261116,0.420561846,0.366450753,0.270323355,0.324280765,0.319024157,0.313770455,0.330345655,0.370352788,0.404057351,0.473884388,0.606948117,0.629679947,0.622650871,0.691020496,0.777658384,0.89022065,0.978870449,1.111901201,1.191177164,1.233275634,1.352790931,1.497496085,1.636370776,1.76169543,1.971433571,,,,,,,,,,,,,,,,,,,,,,,,,,14094688430,26336617862,36658108169,25423812494,6293304847,6471740486,9613369554,9866990096,13180954014,16286434094,20736163915,24657470332,26843701137,27209601996,28683658005,33640085728,35291349277,37947904054,42717072778,49424107710,57633255739,66371664817,77414425532,99130304099,1.06015E+11,1.15932E+11,1.35539E+11,1.5582E+11,1.71222E+11,1.86205E+11
Vanuatu,548,-16,167,VUT,CO2 emissions (kt),EN.ATM.CO2E.KT,,,40.337,33.003,62.339,47.671,77.007,84.341,62.339,44.004,40.337,58.672,62.339,55.005,62.339,55.005,44.004,51.338,58.672,62.339,62.339,51.338,51.338,55.005,55.005,121.011,58.672,47.671,66.006,62.339,69.673,66.006,66.006,66.006,66.006,66.006,84.341,88.008,84.341,84.341,80.674,88.008,84.341,80.674,55.005,55.005,47.671,95.342,91.675,117.344,117.344,143.013,,,0.594888358,0.471727509,0.864246995,0.641713893,1.007813113,1.074161339,0.772775168,0.53054581,0.47239659,0.66655306,0.686371444,0.586651166,0.644044507,0.550716367,0.427123777,0.483303993,0.536165002,0.553735599,0.539106145,0.43294709,0.422768111,0.442703303,0.432789904,0.930653398,0.441010222,0.350189893,0.473606039,0.43638871,0.475152251,0.437766532,0.42518133,0.413017633,0.401963352,0.39234171,0.49091978,0.502891362,0.473628941,0.465083321,0.435939003,0.46494231,0.434843806,0.405472374,0.269442158,0.262710448,0.222102639,0.433459419,0.406838707,0.508462532,0.496591183,0.591265773,,,,,,,,,,,,,,,,,,,,119258829.7,113423181.6,98746409.44,98144643.71,110123776.8,135553759.4,123698508.8,118691400.8,130834146.2,148545377.9,144482170.5,158397406.3,188869985.7,196142585,188080374.4,219260341.1,233902114.9,245177633.2,255890221.8,262301252.8,267999225.3,272014693.1,257926881.7,262603781.8,314463144,364996869.1,394962552.3,439376794.1,526428310,607958616.1,610066628.7,700804286.2,792149700.7,781702874.1,801787555.9,814954307
West Bank and Gaza,#N/A,32,35.25,PSE,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.036,601.388,649.059,792.072,1349.456,1155.105,1279.783,1866.503,2742.916,2266.206,2324.878,2053.52,2090.19,2035.185,2247.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146326756,0.216594011,0.227865446,0.271057676,0.450151178,0.375598342,0.405640436,0.576681705,0.826080986,0.665291777,0.665297084,0.570947494,0.564577775,0.534014834,0.572406877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,882,-13.5833,-172.3333,WSM,CO2 emissions (kt),EN.ATM.CO2E.KT,14.668,18.335,18.335,22.002,25.669,29.336,25.669,25.669,29.336,29.336,29.336,36.67,36.67,36.67,33.003,58.672,47.671,80.674,106.343,95.342,99.009,102.676,113.677,113.677,113.677,113.677,113.677,113.677,113.677,121.011,124.678,124.678,128.345,128.345,121.011,132.012,132.012,132.012,132.012,139.346,139.346,143.013,143.013,150.347,161.348,168.682,176.016,187.017,190.684,198.018,205.352,234.688,0.135008514,0.163528688,0.158352478,0.184018601,0.208092158,0.230868511,0.196415864,0.19128277,0.213348072,0.208767435,0.204896106,0.252136664,0.24890886,0.246290861,0.219699239,0.387573241,0.312822364,0.526441492,0.690494124,0.61605164,0.636492793,0.656349282,0.722212692,0.717734858,0.713688387,0.71034806,0.707866568,0.706006931,0.704213748,0.746976871,0.765529733,0.759893462,0.775179986,0.767586091,0.716949273,0.77582012,0.770755973,0.766660278,0.763167783,0.801954442,0.798023068,0.81457791,0.809849823,0.846181554,0.902424019,0.937497221,0.972077406,1.026223949,1.039489751,1.072106118,1.103870902,1.252110076,,,,,,,,,,,,,,,,,,,,,,,121218640.6,111860660,109200344.9,95573449.38,100949655.9,111716548.6,133016065.7,122888610.4,125766270.9,125597205.4,132303041.4,133122897.2,221098106.5,224865731.4,249908970.7,285475591.9,269481523.2,258833766.6,269019710.3,273088357.2,288078881.4,338838639.4,420320176.4,465568018.3,505832439.8,570469196.7,619260721.6,586153251.8,656789149.6,761650053.9,804163067.7,795753602.5,800418989.6
"Yemen, Rep.",887,15,48,YEM,CO2 emissions (kt),EN.ATM.CO2E.KT,3633.997,2665.909,3887.02,2918.932,3633.997,3931.024,3465.315,3054.611,11646.392,4679.092,2511.895,1972.846,1496.136,2731.915,2247.871,2170.864,2566.9,2981.271,3105.949,3223.293,3318.635,4231.718,5947.874,6329.242,7172.652,8657.787,8269.085,8683.456,9603.873,9996.242,9596.539,10109.919,14381.974,9431.524,11367.7,11250.356,14935.691,15474.74,12200.109,13894.263,14638.664,16252.144,15764.433,17304.573,18881.383,20043.822,20795.557,21297.936,22097.342,23556.808,25716.671,22295.36,0.703402679,0.507631392,0.728003843,0.537605942,0.658012128,0.69957378,0.605767325,0.524196689,1.961621492,0.773757902,0.408024614,0.315003479,0.234850129,0.42108152,0.339239426,0.319527629,0.36697051,0.412525037,0.414905394,0.415100694,0.411772939,0.50559924,0.683796979,0.699888867,0.762880089,0.885775797,0.814398284,0.823654049,0.876347103,0.874798196,0.80231248,0.804210165,1.085841506,0.676186135,0.776848856,0.736947967,0.943222585,0.946478335,0.724905295,0.802931355,0.822617805,0.887790298,0.837104492,0.893184798,0.947308139,0.977538317,0.985853021,0.981421729,0.989904581,1.026251462,1.090060254,0.919967617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5647251908,5930370370,6463649985,5368270615,4167356037,4258788725,5785685311,6839039030,6325219773,7641101221,9636342275,9854042165,10693278292,11777768087,13873500888,16753772448,19081726103,25633674564,30397203369,28459501430,30906753495,31078858746,32074766835,35954502304,
