CountryName,Latitude,Longitude,CountryCode,IndicatorName,IndicatorCode,y1960,y1961,y1962,y1963,y1964,y1965,y1966,y1967,y1968,y1969,y1970,y1971,y1972,y1973,y1974,y1975,y1976,y1977,y1978,y1979,y1980,y1981,y1982,y1983,y1984,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,p1960,p1961,p1962,p1963,p1964,p1965,p1966,p1967,p1968,p1969,p1970,p1971,p1972,p1973,p1974,p1975,p1976,p1977,p1978,p1979,p1980,p1981,p1982,p1983,p1984,p1985,p1986,p1987,p1988,p1989,p1990,p1991,p1992,p1993,p1994,p1995,p1996,p1997,p1998,p1999,p2000,p2001,p2002,p2003,p2004,p2005,p2006,p2007,p2008,p2009,p2010,p2011
Turkey,39,35,TUR,CO2 emissions (kt),EN.ATM.CO2E.KT,16820.529,17363.245,21631.633,22669.394,26336.394,27388.823,31547.201,33523.714,36314.301,38807.861,42639.876,47733.339,53857.229,59486.074,61136.224,65697.972,73721.368,81572.415,77256.356,75576.87,75763.887,79874.594,86988.574,90541.897,95796.708,106717.034,116881.958,129907.142,126309.815,139316.664,145858.592,148619.843,153108.251,159136.799,156848.591,171974.966,188205.108,198535.047,200614.236,196771.22,216151.315,194552.685,205685.697,218523.864,225421.491,237390.579,261614.781,284658.209,285274.265,277844.923,298002.422,320840.498,0.610472837,0.615079033,0.748240893,0.765934318,0.869389659,0.88350566,0.994606735,1.033139072,1.093926523,1.142442561,1.226269354,1.340519914,1.476537446,1.591944715,1.597384621,1.676582979,1.838406196,1.988590819,1.841493162,1.761191592,1.72560127,1.777485936,1.891140647,1.923452098,1.990035479,2.170012253,2.328924743,2.538793912,2.423140289,2.625318852,2.701354922,2.70663221,2.743328079,2.806276561,2.722651321,2.938621811,3.165692135,3.287324985,3.270268939,3.158668771,3.417943997,3.031232765,3.158284495,3.307954341,3.365828062,3.498208379,3.807813745,4.094888791,4.055396583,3.898959122,4.121154855,4.383104516
Tuvalu,-8,178,TUV,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,-6,35,TZA,CO2 emissions (kt),EN.ATM.CO2E.KT,828.742,704.064,766.403,803.073,1034.094,1162.439,1371.458,1760.16,1653.817,1796.83,1767.494,2464.224,2167.197,3186.623,2306.543,2284.541,2790.587,2013.183,2203.867,2071.855,1884.838,2123.193,2167.197,2218.535,2368.882,2357.881,2299.209,2390.884,2288.208,2207.534,2372.549,2434.888,2361.548,2636.573,2445.889,3553.323,3461.648,2882.262,2555.899,2537.564,2651.241,3127.951,3589.993,3806.346,4363.73,5504.167,6028.548,5980.877,6340.243,6189.896,6849.956,7300.997,0.082261435,0.067872188,0.071734466,0.072967619,0.091197378,0.099493979,0.113919012,0.141879278,0.129330813,0.136262225,0.129910219,0.175442591,0.149394933,0.212654571,0.149028875,0.142960145,0.169193803,0.118297183,0.125532492,0.114397667,0.100874969,0.110126729,0.10893351,0.108071159,0.111855376,0.107951269,0.102110783,0.103036754,0.095681462,0.089506896,0.093193873,0.092554962,0.086809282,0.093752155,0.084253005,0.118827004,0.112632755,0.09140236,0.079071362,0.076581937,0.077996969,0.089628512,0.10012397,0.103247503,0.115030752,0.140895494,0.149737237,0.144041145,0.147981815,0.139972868,0.150058649,0.1549349
Uganda,1,32,UGA,CO2 emissions (kt),EN.ATM.CO2E.KT,421.705,407.037,429.039,432.706,491.378,627.057,733.4,810.407,982.756,1177.107,1444.798,1441.131,1382.459,1180.774,1195.442,1133.103,990.09,806.74,700.397,674.728,627.057,528.048,546.383,616.056,583.053,619.723,704.064,770.07,865.412,803.073,803.073,828.742,839.743,832.409,762.736,993.757,1114.768,1147.771,1349.456,1408.128,1532.806,1620.814,1668.485,1708.822,1851.835,2284.541,2654.908,3127.951,3160.954,3377.307,3589.993,3799.012,0.062123143,0.058093129,0.059258262,0.057791138,0.063434872,0.078241525,0.088438728,0.094446073,0.110759703,0.128466241,0.152953031,0.148258939,0.138407546,0.115126231,0.113488165,0.10465462,0.088878839,0.070330243,0.059265519,0.055406955,0.049973645,0.040848435,0.041025446,0.044877747,0.041166715,0.042356587,0.046522803,0.049148349,0.053329051,0.04779554,0.046195119,0.04610929,0.045216691,0.043405139,0.03853902,0.048682634,0.052979573,0.052942695,0.060413993,0.061152878,0.064518456,0.066062194,0.065802909,0.065178032,0.068296243,0.081467347,0.091545632,0.104292991,0.101918826,0.105319919,0.108297319,0.110886576
Ukraine,49,32,UKR,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641680.996,546111.642,447010.967,445943.87,412335.815,341196.015,328636.54,332549.229,320774.492,321650.905,318687.969,352259.354,343124.857,333869.349,326484.011,321412.55,311042.274,260063.64,304496.679,286227.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.30446257,10.46607724,8.609437684,8.657036837,8.075959979,6.743789914,6.553863668,6.694721194,6.523008856,6.606930345,6.611440672,7.36744656,7.231049259,7.087746223,6.977980583,6.910708277,6.724046202,5.64701422,6.638152001,6.262351962
Uruguay,-33,-56,URY,CO2 emissions (kt),EN.ATM.CO2E.KT,4319.726,4121.708,4011.698,4319.726,4558.081,5522.502,5405.158,4884.444,4884.444,5595.842,5742.522,5808.528,6076.219,5775.525,5683.85,5969.876,5896.536,5650.847,5742.522,6277.904,5837.864,5375.822,4873.443,3817.347,3450.647,3296.633,3179.289,3560.657,4807.437,4880.777,3993.363,4554.414,5170.47,4466.406,4066.703,4591.084,5441.828,5555.505,5687.517,6725.278,5306.149,5089.796,4620.42,4598.418,5610.51,5775.525,6648.271,5999.212,8280.086,8074.734,6453.92,7774.04,1.701583242,1.602722878,1.540657486,1.639285075,1.71010101,2.04951949,1.985092957,1.77610139,1.760305265,2.002058644,2.043748325,2.061026822,2.153590174,2.046546099,2.012645583,2.109368618,2.075195781,1.977821272,1.996725279,2.167768811,2.002165462,1.831603428,1.649620669,1.283805976,1.153041387,1.094533463,1.048913043,1.16744307,1.566402658,1.580058498,1.284044917,1.454132887,1.63889411,1.405345112,1.270207996,1.423677138,1.675419538,1.698404531,1.727607989,2.032224767,1.597639979,1.529797226,1.388443312,1.382717957,1.687830315,1.736682435,1.995853849,1.796305712,2.471053756,2.401221496,1.912604677,2.296200685
United States,38,-97,USA,CO2 emissions (kt),EN.ATM.CO2E.KT,2890696.1,2880505.507,2987207.873,3119230.874,3255995.306,3390922.571,3561878.111,3695708.943,3831354.94,4024748.853,4328904.501,4356770.034,4564952.958,4770194.948,4598487.673,4406329.539,4613100.668,4742292.745,4890861.25,4901796.244,4723209.677,4535800.308,4306748.487,4341878.347,4475192.132,4492555.377,4495463.308,4688373.177,4892526.068,4955081.421,4823557.132,4822383.692,4911103.09,5032931.831,5098475.789,5138009.716,5260696.535,5375235.28,5410918.857,5510430.236,5701829.301,5601404.839,5648727.474,5679222.246,5763456.903,5795161.785,5703871.82,5794923.43,5622464.42,5274132.423,5408869.004,5305569.614,15.99977916,15.68125552,16.0139375,16.48276215,16.96811858,17.45172525,18.12107301,18.59831788,19.08938916,19.85794566,21.11125227,20.98020348,21.74864198,22.51058213,21.50293038,20.40222407,21.15761537,21.53248401,21.97300469,21.78043698,20.78648774,19.76676417,18.59049523,18.57154371,18.97675027,18.88231274,18.72072272,19.35033442,20.01041341,20.07576978,19.32336817,19.06223666,19.14555576,19.36346258,19.37655644,19.29565986,19.52789051,19.71427574,19.6151546,19.74781478,20.20761476,19.65619321,19.63919577,19.57623905,19.68358135,19.61027504,19.11613882,19.23746045,18.48923375,17.1923791,17.48479218,17.02021634
Uzbekistan,41,64,UZB,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115712.185,119965.905,112397.217,101850.925,104241.809,102646.664,118477.103,118319.422,121058.671,123200.199,128077.309,123577.9,120325.271,112877.594,117520.016,117989.392,121073.339,108627.541,105488.589,114861.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.394758963,5.467409762,5.022890334,4.47008668,4.488344844,4.3371219,4.926078042,4.866778767,4.91102258,4.935025566,5.067983112,4.833369512,4.652166824,4.313738449,4.436684794,4.391446777,4.434466025,3.912053019,3.693267688,3.914921266
St. Vincent and the Grenadines,13.25,-61.2,VCT,CO2 emissions (kt),EN.ATM.CO2E.KT,11.001,11.001,11.001,14.668,18.335,14.668,18.335,18.335,22.002,29.336,29.336,29.336,36.67,40.337,33.003,33.003,33.003,33.003,36.67,29.336,36.67,36.67,40.337,47.671,66.006,66.006,66.006,77.007,66.006,77.007,80.674,77.007,84.341,102.676,121.011,128.345,132.012,132.012,161.348,165.015,146.68,179.683,187.017,198.018,220.02,220.02,220.02,227.354,231.021,231.021,234.688,238.355,0.135902061,0.133923354,0.132214023,0.174272577,0.215513188,0.170613688,0.211086806,0.20897921,0.248287536,0.327710628,0.324308788,0.320822397,0.396582491,0.431337953,0.348972212,0.345169117,0.341508087,0.337975811,0.371778494,0.294570686,0.36485384,0.36171556,0.394679165,0.462892654,0.63625147,0.631775415,0.627451353,0.727222075,0.619582665,0.719147188,0.75039299,0.714277764,0.780927954,0.949850597,1.119135477,1.187038716,1.221451174,1.222322016,1.495028863,1.529630419,1.359444656,1.663900953,1.729237171,1.827509829,2.026657333,2.023191018,2.020237264,2.084879274,2.11625521,2.114511922,2.146876944,2.179923359
"Venezuela, RB",8,-66,VEN,CO2 emissions (kt),EN.ATM.CO2E.KT,57069.521,51928.387,54106.585,56204.109,56603.812,60787.859,57029.184,65815.316,65635.633,68998.272,74561.111,62562.687,62577.355,66501.045,75133.163,63816.801,57344.546,63732.46,68690.244,76570.627,90802.254,91968.36,93405.824,93101.463,93218.807,101278.873,109529.623,110981.755,116097.22,108854.895,122162.438,115440.827,105972.633,124391.974,129965.814,133350.455,122804.163,133988.513,167336.211,173122.737,152422.522,172587.355,193316.906,192103.129,151733.126,165095.674,169514.409,162385.761,185707.881,186353.273,197511.954,188817.497,7.005107008,6.136885636,6.155057283,6.155747986,5.973225921,6.187252142,5.604755039,6.251422723,6.031580882,6.141099295,6.43447257,5.24072034,5.093207272,5.262419689,5.782131634,4.77635344,4.173808379,4.511141516,4.72880213,5.128044144,5.917801432,5.834889416,5.770816133,5.602668429,5.464883133,5.784700234,6.09563626,6.019272051,6.138672495,5.614474108,6.150573466,5.677721061,5.094967704,5.849887561,5.98181813,6.009844168,5.422005984,5.798359685,7.100827456,7.206434613,6.226034565,6.920040571,7.611158613,7.429284937,5.766145054,6.167393804,6.227287358,5.868518021,6.6048923,6.525292813,6.811756484,6.416333581
Virgin Islands (U.S.),18.3333,-64.8333,VIR,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,16,106,VNM,CO2 emissions (kt),EN.ATM.CO2E.KT,7491.681,7986.726,9347.183,9119.829,11800.406,13164.53,19200.412,22984.756,23622.814,27080.795,28199.23,24528.563,23058.096,25096.948,19083.068,21800.315,13923.599,15276.722,15419.735,16281.48,16820.529,17726.278,18382.671,19317.756,17550.262,21165.924,23091.099,25969.694,23182.774,17509.925,21407.946,21451.95,21477.619,23006.758,26230.051,29090.311,34667.818,45100.433,47513.319,47693.002,53644.543,61139.891,70806.103,78767.16,90549.231,98143.588,102745.673,113930.023,127464.92,140768.796,153148.588,173210.745,0.215631379,0.225435418,0.258759876,0.247579243,0.314057753,0.343353851,0.490532216,0.574906353,0.578196936,0.648284658,0.6599553,0.560973425,0.515172617,0.547669351,0.406732342,0.453889548,0.283241771,0.30374236,0.299784878,0.309686917,0.313231453,0.323933299,0.330107045,0.340971777,0.304206164,0.359548889,0.383261116,0.420561846,0.366450753,0.270323355,0.324280765,0.319024157,0.313770455,0.330345655,0.370352788,0.404057351,0.473884388,0.606948117,0.629679947,0.622650871,0.691020496,0.777658384,0.89022065,0.978870449,1.111901201,1.191177164,1.233275634,1.352790931,1.497496085,1.636370776,1.76169543,1.971433571
Vanuatu,-16,167,VUT,CO2 emissions (kt),EN.ATM.CO2E.KT,,,40.337,33.003,62.339,47.671,77.007,84.341,62.339,44.004,40.337,58.672,62.339,55.005,62.339,55.005,44.004,51.338,58.672,62.339,62.339,51.338,51.338,55.005,55.005,121.011,58.672,47.671,66.006,62.339,69.673,66.006,66.006,66.006,66.006,66.006,84.341,88.008,84.341,84.341,80.674,88.008,84.341,80.674,55.005,55.005,47.671,95.342,91.675,117.344,117.344,143.013,,,0.594888358,0.471727509,0.864246995,0.641713893,1.007813113,1.074161339,0.772775168,0.53054581,0.47239659,0.66655306,0.686371444,0.586651166,0.644044507,0.550716367,0.427123777,0.483303993,0.536165002,0.553735599,0.539106145,0.43294709,0.422768111,0.442703303,0.432789904,0.930653398,0.441010222,0.350189893,0.473606039,0.43638871,0.475152251,0.437766532,0.42518133,0.413017633,0.401963352,0.39234171,0.49091978,0.502891362,0.473628941,0.465083321,0.435939003,0.46494231,0.434843806,0.405472374,0.269442158,0.262710448,0.222102639,0.433459419,0.406838707,0.508462532,0.496591183,0.591265773
West Bank and Gaza,32,35.25,PSE,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.036,601.388,649.059,792.072,1349.456,1155.105,1279.783,1866.503,2742.916,2266.206,2324.878,2053.52,2090.19,2035.185,2247.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146326756,0.216594011,0.227865446,0.271057676,0.450151178,0.375598342,0.405640436,0.576681705,0.826080986,0.665291777,0.665297084,0.570947494,0.564577775,0.534014834,0.572406877
Samoa,-13.5833,-172.3333,WSM,CO2 emissions (kt),EN.ATM.CO2E.KT,14.668,18.335,18.335,22.002,25.669,29.336,25.669,25.669,29.336,29.336,29.336,36.67,36.67,36.67,33.003,58.672,47.671,80.674,106.343,95.342,99.009,102.676,113.677,113.677,113.677,113.677,113.677,113.677,113.677,121.011,124.678,124.678,128.345,128.345,121.011,132.012,132.012,132.012,132.012,139.346,139.346,143.013,143.013,150.347,161.348,168.682,176.016,187.017,190.684,198.018,205.352,234.688,0.135008514,0.163528688,0.158352478,0.184018601,0.208092158,0.230868511,0.196415864,0.19128277,0.213348072,0.208767435,0.204896106,0.252136664,0.24890886,0.246290861,0.219699239,0.387573241,0.312822364,0.526441492,0.690494124,0.61605164,0.636492793,0.656349282,0.722212692,0.717734858,0.713688387,0.71034806,0.707866568,0.706006931,0.704213748,0.746976871,0.765529733,0.759893462,0.775179986,0.767586091,0.716949273,0.77582012,0.770755973,0.766660278,0.763167783,0.801954442,0.798023068,0.81457791,0.809849823,0.846181554,0.902424019,0.937497221,0.972077406,1.026223949,1.039489751,1.072106118,1.103870902,1.252110076
"Yemen, Rep.",15,48,YEM,CO2 emissions (kt),EN.ATM.CO2E.KT,3633.997,2665.909,3887.02,2918.932,3633.997,3931.024,3465.315,3054.611,11646.392,4679.092,2511.895,1972.846,1496.136,2731.915,2247.871,2170.864,2566.9,2981.271,3105.949,3223.293,3318.635,4231.718,5947.874,6329.242,7172.652,8657.787,8269.085,8683.456,9603.873,9996.242,9596.539,10109.919,14381.974,9431.524,11367.7,11250.356,14935.691,15474.74,12200.109,13894.263,14638.664,16252.144,15764.433,17304.573,18881.383,20043.822,20795.557,21297.936,22097.342,23556.808,25716.671,22295.36,0.703402679,0.507631392,0.728003843,0.537605942,0.658012128,0.69957378,0.605767325,0.524196689,1.961621492,0.773757902,0.408024614,0.315003479,0.234850129,0.42108152,0.339239426,0.319527629,0.36697051,0.412525037,0.414905394,0.415100694,0.411772939,0.50559924,0.683796979,0.699888867,0.762880089,0.885775797,0.814398284,0.823654049,0.876347103,0.874798196,0.80231248,0.804210165,1.085841506,0.676186135,0.776848856,0.736947967,0.943222585,0.946478335,0.724905295,0.802931355,0.822617805,0.887790298,0.837104492,0.893184798,0.947308139,0.977538317,0.985853021,0.981421729,0.989904581,1.026251462,1.090060254,0.919967617
South Africa,-29,24,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,97934.569,102213.958,105767.281,109826.65,119657.877,128260.659,128356.001,133885.837,138084.552,143280.691,149763.947,168568.323,171725.61,173533.441,176734.732,185201.835,193115.221,199950.509,202099.371,218908.899,228454.1,257368.395,280749.187,292230.564,315948.72,324214.138,330855.075,329025.242,343055.184,341108.007,319795.403,332618.902,307822.648,321104.522,337576.686,353458.463,358639.934,371327.754,372218.835,371034.394,368610.507,362743.307,347686.605,380810.616,424774.279,391818.95,422445.734,440989.753,469089.974,477806.433,454950.022,477241.715,5.629717694,5.694382974,5.729711711,5.799844192,6.170936478,6.467358764,6.332753076,6.465647794,6.527671679,6.629522043,6.780637796,7.457992265,7.425562594,7.335733678,7.306156383,7.489559811,7.642650886,7.748345425,7.66825744,8.125555139,8.2845264,9.108884713,9.690416511,9.831466985,10.35715394,10.35567205,10.30018019,9.990721548,10.171078,9.889897867,9.085096676,9.256613761,8.389655166,8.568774885,8.817875287,9.035236784,8.965942985,9.073136451,8.883571625,8.644088289,8.377511523,8.077163732,7.633688389,8.255693196,9.090418179,8.275123919,8.80247507,9.063325529,9.506481163,9.545494788,8.957153524,9.257216472
"Congo, Dem. Rep.",0,25,COD,CO2 emissions (kt),EN.ATM.CO2E.KT,2321.211,2357.881,2174.531,2295.542,1976.513,2471.558,2405.552,2291.875,3369.973,3652.332,2713.58,2962.936,3021.608,3193.957,3369.973,3237.961,3413.977,3487.317,3538.655,3755.008,3501.985,3777.01,3072.946,4026.366,3964.027,3641.331,3377.307,3854.017,4019.032,4393.066,4070.37,3755.008,3619.329,3410.31,2478.892,2966.603,3248.962,2926.266,2533.897,2247.871,1646.483,1664.818,1782.162,1862.836,2137.861,2486.226,2640.24,2830.924,2992.272,2911.598,3252.629,3424.978,0.152228066,0.150781684,0.135558726,0.139445632,0.116926456,0.142290044,0.134675336,0.124706248,0.178181223,0.18769493,0.135611859,0.14408987,0.143061814,0.147250717,0.151241408,0.141381631,0.144925428,0.143850528,0.141840587,0.146357065,0.132865308,0.139635098,0.110772304,0.141533631,0.135797698,0.121435726,0.109549311,0.121495264,0.122948634,0.130114584,0.116420436,0.10341751,0.095790409,0.086743327,0.060751184,0.070325946,0.074817783,0.065672679,0.055509548,0.048043506,0.034266988,0.033667364,0.034963955,0.035413647,0.039360521,0.044326022,0.045578872,0.047312274,0.048411373,0.045604097,0.049328064,0.050302688
Zambia,-15,30,ZMB,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,3278.298,3916.356,3501.985,4792.769,4572.749,4275.722,3769.676,3791.678,4066.703,4591.084,4202.382,4081.371,4026.366,3744.007,3476.316,3604.661,3531.321,3366.306,3520.32,3270.964,2819.923,2753.917,2889.596,2702.579,3142.619,2603.57,2445.889,2416.553,2456.89,2500.894,2420.22,2170.864,1870.17,2390.884,2313.877,1807.831,1822.499,1906.84,1969.179,2101.191,2126.86,2277.207,2225.869,1914.174,2159.863,2486.226,2673.243,3047.277,,,,,0.950433513,1.100196731,0.953157627,1.26362796,1.167432488,1.056391398,0.900677549,0.87547362,0.906907923,0.988535481,0.87352899,0.819056206,0.780217302,0.700659112,0.628361546,0.629351818,0.595551528,0.548430785,0.554157607,0.497736878,0.415078629,0.392447257,0.398977921,0.36182639,0.408340751,0.328690922,0.300361826,0.289013621,0.286451408,0.284384427,0.268369765,0.234598548,0.196811398,0.244873738,0.230594179,0.175359069,0.172173937,0.17556378,0.176766866,0.183895492,0.181385486,0.1890804,0.179773645,0.150264753,0.164691753,0.184057876,0.192078658,0.212449645
Zimbabwe,-20,30,ZWE,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,4473.74,5214.474,6046.883,5298.815,6384.247,6750.947,8162.742,8742.128,8225.081,9281.177,9057.49,8320.423,10868.988,9299.512,9295.845,9449.859,9636.876,9435.191,8811.801,10461.951,9922.902,10263.933,13127.86,15240.052,16101.797,16186.138,15504.076,15823.105,16901.203,16208.14,17645.604,15130.042,14994.363,14407.643,14253.629,15834.106,13886.929,12563.142,11932.418,10626.966,9864.23,10714.974,10249.265,9732.218,7682.365,8239.749,9028.154,9860.563,,,,,1.045373579,1.17917647,1.323655742,1.122960523,1.30982745,1.340452088,1.567855243,1.623319002,1.475797694,1.608974059,1.517711287,1.34846678,1.705218549,1.413140986,1.367650265,1.343997341,1.322097169,1.246069019,1.118757978,1.276226816,1.163522557,1.158117465,1.427115971,1.598217302,1.631920802,1.589218658,1.478723379,1.470133985,1.53372387,1.439890083,1.537501153,1.295032601,1.262399997,1.194677665,1.165774906,1.279625157,1.110956009,0.99675928,0.940194845,0.831911009,0.766580809,0.825217888,0.78072138,0.731866885,0.569255428,0.600521157,0.646072745,0.691697897
World,,,WLD,CO2 emissions (kt),EN.ATM.CO2E.KT,9396705.835,9434402.595,9818839.874,10355747.35,10947007.09,11433441.98,12009447,12389685.57,13017193.61,13797116.84,14788798.31,15323175.56,15957192.52,16822109.48,16850822.09,16745791.87,17726098.32,18316474.32,18535291.54,19567247.68,19357759.3,18763312.93,18613974.36,18538731.19,19206620.23,19782702.26,20385014.35,20892442.81,21645464.92,22112277.69,22200872.41,22476920.5,22245298.12,22227571.84,22626105.07,23114109.43,23666825.33,24055520,24238870,24191199,24799921,25408643,25639664,27154135,28543928,29614692,30667121,31286844,32049580,31902900,33516380,34649483,3.096137473,3.067051598,3.138003361,3.242341631,3.358670173,3.437569851,3.536541152,3.575443734,3.681966207,3.822177939,4.013450459,4.073056843,4.156822729,4.297302036,4.222237765,4.118759693,4.283192298,4.349600366,4.325731261,4.487470139,4.363206879,4.156221896,4.050533062,3.963860067,4.036566429,4.086321355,4.137356951,4.165894461,4.240864482,4.258173259,4.202518716,4.185798964,4.079228174,4.013944181,4.025297887,4.051038667,4.088563535,4.096902084,4.07107947,4.00824008,4.055015918,4.101080249,4.086095087,4.273401518,4.436350885,4.546086686,4.650004693,4.686394437,4.742121181,4.663446707,4.840819656,4.945076842
